Jul.Day,YYYY/MM/DD,Wdy,XAU/USD,XAG/USD,XPT/USD
2453616,9/2/2005,Fri,0.0022543,0.14245,0.00110497
2453620,9/6/2005,Tue,0.0022515,0.142349,0.00110254
2453621,9/7/2005,Wed,0.0022469,0.14245,0.0011062
2453622,9/8/2005,Thu,0.0022294,0.142045,0.00109769
2453623,9/9/2005,Fri,0.0022818,0.143164,0.00110011
2453626,9/12/2005,Mon,0.0022304,0.143369,0.0010989
2453627,9/13/2005,Tue,0.0022452,0.143164,0.00110132
2453628,9/14/2005,Wed,0.0022257,0.143781,0.0010989
2453629,9/15/2005,Thu,0.0021988,0.142298,0.00109409
2453630,9/16/2005,Fri,0.0021872,0.141243,0.00108814
2453633,9/19/2005,Mon,0.0021529,0.136799,0.0010846
2453634,9/20/2005,Tue,0.0021515,0.136425,0.00107527
2453635,9/21/2005,Wed,0.0021317,0.137269,0.00107875
2453636,9/22/2005,Thu,0.0021448,0.134725,0.00107759
2453637,9/23/2005,Fri,0.0021615,0.137174,0.00108578
2453640,9/26/2005,Mon,0.0021659,0.138408,0.0010989
2453641,9/27/2005,Tue,0.0021547,0.13708,0.0010929
2453642,9/28/2005,Wed,0.0021552,0.137551,0.0010929
2453643,9/29/2005,Thu,0.0021168,0.135135,0.00108342
2453644,9/30/2005,Fri,0.0021131,0.132802,0.00107643
2453648,10/4/2005,Tue,0.0021393,0.13459,0.00108696
2453649,10/5/2005,Wed,0.0021575,0.136147,0.00109409
2453650,10/6/2005,Thu,0.0021195,0.13459,0.0010846
2453651,10/7/2005,Fri,0.0021155,0.131233,0.00107527
2453655,10/11/2005,Tue,0.0021031,0.128867,0.0010627
2453656,10/12/2005,Wed,0.0021048,0.127469,0.00106383
2453657,10/13/2005,Thu,0.0021299,0.129282,0.00107296
2453658,10/14/2005,Fri,0.0021459,0.130378,0.00108225
2453661,10/17/2005,Mon,0.0021075,0.127226,0.00106724
2453662,10/18/2005,Tue,0.0021186,0.128618,0.00107411
2453663,10/19/2005,Wed,0.0021464,0.129366,0.00107759
2453664,10/20/2005,Thu,0.0021538,0.131579,0.00108108
2453665,10/21/2005,Fri,0.0021605,0.131579,0.0010805
2453668,10/24/2005,Mon,0.0021455,0.131319,0.0010805
2453669,10/25/2005,Tue,0.0021175,0.129534,0.0010661
2453670,10/26/2005,Wed,0.0021133,0.127714,0.0010627
2453671,10/27/2005,Thu,0.0021079,0.128041,0.0010627
2453672,10/28/2005,Fri,0.0021243,0.12837,0.00106383
2453675,10/31/2005,Mon,0.0021243,0.128783,0.0010661
2453676,11/1/2005,Tue,0.0021763,0.132714,0.00108225
2453677,11/2/2005,Wed,0.0021701,0.134771,0.00107527
2453678,11/3/2005,Thu,0.0021652,0.132013,0.0010661
2453679,11/4/2005,Fri,0.0021715,0.132362,0.00106838
2453682,11/7/2005,Mon,0.0021716,0.132363,0.00106838
2453683,11/8/2005,Tue,0.0021664,0.132934,0.00106724
2453684,11/9/2005,Wed,0.0021619,0.130719,0.00104822
2453685,11/10/2005,Thu,0.0021413,0.129199,0.00104932
2453689,11/14/2005,Mon,0.002139,0.127754,0.00103413
2453690,11/15/2005,Tue,0.0021356,0.1287,0.00103573
2453691,11/16/2005,Wed,0.0021019,0.128452,0.00101729
2453692,11/17/2005,Thu,0.002057,0.123533,0.00102249
2453693,11/18/2005,Fri,0.0020582,0.123305,0.00102145
2453696,11/21/2005,Mon,0.0020452,0.123305,0.00102564
2453697,11/22/2005,Tue,0.00203,0.122474,0.00102987
2453698,11/23/2005,Wed,0.0020509,0.124224,0.00103093
2453700,11/25/2005,Fri,0.0020165,0.121951,0.00101317
2453703,11/28/2005,Mon,0.0020161,0.120955,0.00100503
2453704,11/29/2005,Tue,0.0020161,0.120628,0.00100705
2453705,11/30/2005,Wed,0.0020175,0.121803,0.00102145
2453706,12/1/2005,Thu,0.002001,0.120265,0.0010101
2453707,12/2/2005,Fri,0.0019901,0.117164,0.001
2453710,12/5/2005,Mon,0.0019777,0.116415,0.001002
2453711,12/6/2005,Tue,0.0019831,0.116279,0.00101317
2453712,12/7/2005,Wed,0.0019402,0.113379,0.001002
2453713,12/8/2005,Thu,0.0019391,0.113766,0.00100908
2453714,12/9/2005,Fri,0.0018674,0.111483,0.00099602
2453717,12/12/2005,Mon,0.0018639,0.108401,0.00099602
2453718,12/13/2005,Tue,0.0019139,0.114416,0.00100503
2453719,12/14/2005,Wed,0.0019627,0.119189,0.00103306
2453720,12/15/2005,Thu,0.0019753,0.11919,0.00104822
2453721,12/16/2005,Fri,0.0019724,0.116144,0.00104275
2453724,12/19/2005,Mon,0.0019656,0.116077,0.00102669
2453725,12/20/2005,Tue,0.0019901,0.116959,0.00103842
2453726,12/21/2005,Wed,0.002045,0.120846,0.00104932
2453727,12/22/2005,Thu,0.002,0.119261,0.00104384
2453728,12/23/2005,Fri,,0.117647,0.00104058
2453733,12/28/2005,Wed,0.0019305,0.114155,0.00103199
2453734,12/29/2005,Thu,0.0019493,0.112296,0.00103627
2453735,12/30/2005,Fri,,0.11325,
2453739,1/3/2006,Tue,0.0018868,0.11062,0.00101833
2453740,1/4/2006,Wed,0.0018886,0.109409,0.00100503
2453741,1/5/2006,Thu,0.0019057,0.111235,0.00101317
2453745,1/9/2006,Mon,0.0018467,0.10989,0.00100402
2453746,1/10/2006,Tue,0.0018399,0.11062,0.00098039
2453747,1/11/2006,Wed,0.0018369,0.11236,
2453748,1/12/2006,Thu,0.0018433,0.111111,0.00098328
2453749,1/13/2006,Fri,0.001824,0.110988,
2453752,1/16/2006,Mon,0.0017802,0.108814,0.00095329
2453753,1/17/2006,Tue,0.0018075,0.110681,0.00096712
2453754,1/18/2006,Wed,0.0018349,0.112676,0.00097371
2453755,1/19/2006,Thu,0.0018026,0.112296,0.00096246
2453756,1/20/2006,Fri,0.0017629,0.110132,0.00095694
2453759,1/23/2006,Mon,0.0018034,0.112045,0.00095969
2453760,1/24/2006,Tue,0.0017945,0.111111,0.00095877
2453761,1/25/2006,Wed,0.0017802,0.106101,0.00094518
2453762,1/26/2006,Thu,0.0017969,0.105374,0.00095057
2453763,1/27/2006,Fri,0.0017802,0.103199,0.00094518
2453766,1/30/2006,Mon,0.0017699,0.103573,0.00093197
2453767,1/31/2006,Tue,0.0017582,0.100908,0.00093284
2453768,2/1/2006,Wed,0.0017598,0.102354,0.0009311
2453769,2/2/2006,Thu,0.0017478,0.101833,0.00092678
2453770,2/3/2006,Fri,0.0017575,0.101937,0.00092678
2453773,2/6/2006,Mon,0.0017552,0.102459,0.00093023
2453774,2/7/2006,Tue,0.0017899,0.102881,0.00094162
2453775,2/8/2006,Wed,0.0018223,0.107817,0.00095238
2453776,2/9/2006,Thu,0.0017849,0.105263,0.00093809
2453777,2/10/2006,Fri,0.0017953,0.104712,0.00094162
2453780,2/13/2006,Mon,0.0018205,0.107991,
2453781,2/14/2006,Tue,0.0018529,0.10846,0.00098717
2453782,2/15/2006,Wed,0.0018501,0.107296,0.00098619
2453783,2/16/2006,Thu,0.0018562,0.108696,0.00100301
2453784,2/17/2006,Fri,0.0018126,0.105708,0.00098814
2453788,2/21/2006,Tue,0.0018051,0.105374,0.00097752
2453790,2/23/2006,Thu,0.0018142,0.104466,0.00097466
2453794,2/27/2006,Mon,0.0018075,0.103466,0.00096432
2453795,2/28/2006,Tue,0.0017986,0.103146,0.00095147
2453796,3/1/2006,Wed,0.0017723,0.102041,0.00095602
2453797,3/2/2006,Thu,0.0017738,0.102171,0.00095148
2453798,3/3/2006,Fri,0.0017699,0.097466,0.00094429
2453801,3/6/2006,Mon,0.0017691,0.097847,0.00094429
2453802,3/7/2006,Tue,0.0018083,0.10005,0.00096246
2453803,3/8/2006,Wed,0.0018357,0.10005,0.0009901
2453804,3/9/2006,Thu,0.0018179,0.101266,0.00098328
2453805,3/10/2006,Fri,0.0018692,0.101471,0.00099404
2453808,3/13/2006,Mon,0.0018399,0.09985,0.00098232
2453809,3/14/2006,Tue,0.0018322,0.099354,0.00098232
2453810,3/15/2006,Wed,0.0017969,0.097561,0.00097087
2453811,3/16/2006,Thu,0.0018091,0.097324,0.00097276
2453812,3/17/2006,Fri,0.0018091,0.096479,0.00096805
2453815,3/20/2006,Mon,0.0017994,0.096712,0.00096525
2453816,3/21/2006,Tue,0.0018265,0.097276,0.00096618
2453817,3/22/2006,Wed,0.0018157,0.094967,0.00096154
2453818,3/23/2006,Thu,0.0018298,0.095238,0.00096432
2453819,3/24/2006,Fri,0.0017961,0.093633,0.00095969
2453822,3/27/2006,Mon,0.0017699,0.091785,0.00094429
2453823,3/28/2006,Tue,0.0017621,0.092507,0.00093721
2453824,3/29/2006,Wed,0.0017699,0.091954,0.00093897
2453825,3/30/2006,Thu,0.0017123,0.087336,0.00092251
2453826,3/31/2006,Fri,0.0017182,0.08507,0.00092937
2453829,4/3/2006,Mon,0.0017036,0.086319,0.00093284
2453830,4/4/2006,Tue,0.0017007,0.085143,0.00093023
2453831,4/5/2006,Wed,0.001705,0.0858,0.00093458
2453832,4/6/2006,Thu,0.0016878,0.083126,0.00092251
2453833,4/7/2006,Fri,0.0016956,0.082203,0.0009311
2453836,4/10/2006,Mon,0.0016743,0.080532,0.00091324
2453837,4/11/2006,Tue,0.0016729,0.078927,0.00092081
2453838,4/12/2006,Wed,0.0016743,0.078431,0.00091996
2453839,4/13/2006,Thu,0.0016863,0.079302,0.00093023
2453844,4/18/2006,Tue,0.0016267,0.073341,0.00090498
2453845,4/19/2006,Wed,0.0016006,0.070077,0.00089525
2453846,4/20/2006,Thu,0.0016,0.069881,0.00089206
2453847,4/21/2006,Fri,0.0016038,0.082068,0.00089686
2453850,4/24/2006,Mon,0.0016038,0.078247,0.00089286
2453851,4/25/2006,Tue,0.0015754,0.080225,0.00088731
2453852,4/26/2006,Wed,0.0015736,0.078616,0.00088496
2453853,4/27/2006,Thu,0.0015674,0.079872,0.00088731
2453854,4/28/2006,Fri,0.0015528,0.079618,0.00087336
2453858,5/2/2006,Tue,0.0015129,0.071839,0.0008547
2453859,5/3/2006,Wed,0.0014846,0.069348,0.00084459
2453860,5/4/2006,Thu,0.0014848,0.073073,0.00085179
2453861,5/5/2006,Fri,0.0014749,0.071073,0.00084746
2453864,5/8/2006,Mon,0.0014804,0.072727,0.00084175
2453865,5/9/2006,Tue,0.0014467,0.071968,0.00081367
2453866,5/10/2006,Wed,0.0014288,0.069735,0.00080321
2453867,5/11/2006,Thu,0.0013976,0.0693,0.00077339
2453868,5/12/2006,Fri,0.0013793,0.066934,0.00075472
2453871,5/15/2006,Mon,0.0014545,0.075472,0.00077519
2453872,5/16/2006,Tue,0.0014451,0.075643,0.00077101
2453873,5/17/2006,Wed,0.0014296,0.072359,0.00075131
2453874,5/18/2006,Thu,0.001442,0.076219,0.00075472
2453875,5/19/2006,Fri,0.0015349,0.080451,0.00076805
2453879,5/23/2006,Tue,0.0014998,0.0777,0.00076687
2453880,5/24/2006,Wed,0.001542,0.077592,0.0007722
2453882,5/26/2006,Fri,0.0015332,0.07874,0.00077399
2453886,5/30/2006,Tue,0.001514,0.077519,0.0007722
2453887,5/31/2006,Wed,0.0015314,0.076161,0.00078125
2453888,6/1/2006,Thu,0.0016,0.082988,0.00081633
2453889,6/2/2006,Fri,0.0015816,0.082305,0.00080645
2453892,6/5/2006,Mon,0.0015581,0.080841,0.00079809
2453893,6/6/2006,Tue,0.0015949,0.084246,0.00081103
2453894,6/7/2006,Wed,0.0016188,0.08726,0.00081103
2453895,6/8/2006,Thu,0.0016287,0.08658,0.00082102
2453896,6/9/2006,Fri,0.0016234,0.087642,0.00083333
2453899,6/12/2006,Mon,0.0016415,0.090744,0.00084962
2453900,6/13/2006,Tue,0.001705,0.087184,0.00088106
2453901,6/14/2006,Wed,0.0017613,0.102881,0.00088889
2453902,6/15/2006,Thu,0.0017559,0.098522,0.00085911
2453903,6/16/2006,Fri,0.0017422,0.097276,0.00086356
2453906,6/19/2006,Mon,0.0017513,0.101112,0.00087873
2453907,6/20/2006,Tue,0.0017637,0.098522,0.00086356
2453908,6/21/2006,Wed,0.0017403,0.097371,0.00085106
2453909,6/22/2006,Thu,0.0017109,0.094877,0.00084317
2453910,6/23/2006,Fri,0.0017253,0.099108,0.00085543
2453913,6/26/2006,Mon,0.0017138,0.096525,0.00084459
2453914,6/27/2006,Tue,0.0016985,0.097466,0.00084531
2453915,6/28/2006,Wed,0.001716,0.096339,0.00084104
2453916,6/29/2006,Thu,0.0016971,0.096339,0.00083963
2453917,6/30/2006,Fri,0.00163,0.093458,0.00081566
2453922,7/5/2006,Wed,0.0016051,0.087336,0.00081169
2453923,7/6/2006,Thu,0.0015974,0.088417,0.00081301
2453924,7/7/2006,Fri,0.0015835,0.086881,0.00081301
2453927,7/10/2006,Mon,0.0015974,0.09058,0.00082305
2453928,7/11/2006,Tue,0.0015854,0.088574,0.00081169
2453929,7/12/2006,Wed,0.0015385,0.085106,0.00079491
2453930,7/13/2006,Thu,0.0015396,0.086058,0.00079872
2453931,7/14/2006,Fri,0.0015077,0.085985,0.00079872
2453934,7/17/2006,Mon,0.0015326,0.086956,0.00080515
2453935,7/18/2006,Tue,0.0015504,0.090827,0.00081268
2453936,7/19/2006,Wed,0.0015586,0.095057,0.00082645
2453937,7/20/2006,Thu,0.0015564,0.090253,0.00081967
2453938,7/21/2006,Fri,0.0015773,0.090827,0.00082237
2453941,7/24/2006,Mon,0.001651,0.09311,0.00083612
2453942,7/25/2006,Tue,0.0016162,0.090827,0.00081433
2453943,7/26/2006,Wed,0.0016279,0.091743,0.00082169
2453944,7/27/2006,Thu,0.0015649,0.089127,0.00081103
2453945,7/28/2006,Fri,0.0015696,0.088183,0.00082304
2453948,7/31/2006,Mon,0.001581,0.087413,0.00081433
2453949,8/1/2006,Tue,0.0015692,0.088028,0.00081235
2453950,8/2/2006,Wed,0.0015281,0.085106,0.00080257
2453951,8/3/2006,Thu,0.0015518,0.082884,0.0008071
2453952,8/4/2006,Fri,0.0015331,0.081967,0.0008058
2453956,8/8/2006,Tue,0.001548,0.08244,0.00080841
2453957,8/9/2006,Wed,0.0015408,0.081533,0.0008045
2453958,8/10/2006,Thu,0.001551,0.08045,0.00080128
2453959,8/11/2006,Fri,0.0015516,0.081466,0.00080321
2453962,8/14/2006,Mon,0.001601,0.085034,0.00082102
2453963,8/15/2006,Tue,0.0015987,0.083403,0.00081633
2453964,8/16/2006,Wed,0.0015879,0.082305,0.00080906
2453965,8/17/2006,Thu,0.0015987,0.081433,0.0008058
2453966,8/18/2006,Fri,0.0016289,0.083264,0.00082169
2453969,8/21/2006,Mon,0.0016,0.081699,0.00081169
2453970,8/22/2006,Tue,0.0016058,0.081967,0.00081433
2453971,8/23/2006,Wed,0.0015921,0.080515,0.00081235
2453972,8/24/2006,Thu,0.0016032,0.079491,0.000815
2453973,8/25/2006,Fri,0.0016097,0.080645,0.00081766
2453977,8/29/2006,Tue,0.0016303,0.082372,0.00082237
2453978,8/30/2006,Wed,0.0016188,0.081833,0.00081301
2453979,8/31/2006,Thu,0.0016039,0.079365,0.00080321
2453980,9/1/2006,Fri,0.0016102,0.078431,0.0008058
2453984,9/5/2006,Tue,0.001568,0.076046,0.00078927
2453985,9/6/2006,Wed,0.0015738,0.07722,0.00078864
2453986,9/7/2006,Thu,0.001609,0.07657,0.00079745
2453987,9/8/2006,Fri,0.0016393,0.081367,0.00081833
2453990,9/11/2006,Mon,0.0017007,0.085034,0.00083403
2453991,9/12/2006,Tue,0.0016929,0.088183,0.0008285
2453992,9/13/2006,Wed,0.0016978,0.090909,0.00084104
2453993,9/14/2006,Thu,0.0017112,0.088106,0.00084175
2453994,9/15/2006,Fri,0.0017434,0.093458,0.00086956
2453997,9/18/2006,Mon,0.0017227,0.091158,0.00086281
2453998,9/19/2006,Tue,0.0017138,0.091659,0.00086207
2453999,9/20/2006,Wed,0.0017234,0.09311,0.00088106
2454000,9/21/2006,Thu,0.0017279,0.090744,0.00088339
2454001,9/22/2006,Fri,0.0016978,0.088652,0.0008673
2454004,9/25/2006,Mon,0.0017101,0.090498,0.00088731
2454005,9/26/2006,Tue,0.001692,0.090009,0.00088731
2454006,9/27/2006,Wed,0.0016842,0.086356,0.00087719
2454007,9/28/2006,Thu,0.0016584,0.085763,0.00086956
2454008,9/29/2006,Fri,0.0016688,0.08658,0.00087719
2454011,10/2/2006,Mon,0.001665,0.086356,0.00086957
2454012,10/3/2006,Tue,0.0017175,0.088183,0.00089047
2454013,10/4/2006,Wed,0.0017434,0.092379,0.00090744
2454014,10/5/2006,Thu,0.0017443,0.091241,0.00092166
2454015,10/6/2006,Fri,0.0017833,0.090826,0.00093458
2454019,10/10/2006,Tue,0.0017501,0.089206,0.00093284
2454020,10/11/2006,Wed,0.0017419,0.089767,0.00093897
2454021,10/12/2006,Thu,0.0017452,0.088496,0.00093458
2454025,10/16/2006,Mon,0.0016804,0.085324,0.00091996
2454026,10/17/2006,Tue,0.0016949,0.084388,0.00092081
2454027,10/18/2006,Wed,0.0016835,0.085034,0.00092336
2454028,10/19/2006,Thu,0.0016743,0.086058,0.00092593
2454029,10/20/2006,Fri,0.0016762,0.083473,0.00092593
2454032,10/23/2006,Mon,0.001716,0.085397,0.00093284
2454033,10/24/2006,Tue,0.0017373,0.08643,0.00094967
2454034,10/25/2006,Wed,0.0017219,0.085106,0.00094073
2454035,10/26/2006,Thu,0.0016771,0.083542,0.00092421
2454036,10/27/2006,Fri,0.0016771,0.082988,0.00093284
2454039,10/30/2006,Mon,0.0016434,0.08244,0.00092081
2454040,10/31/2006,Tue,0.0016563,0.082781,0.00093197
2454041,11/1/2006,Wed,0.0016284,0.080906,0.00090992
2454042,11/2/2006,Thu,0.0016109,0.08058,0.00090253
2454043,11/3/2006,Fri,0.0016058,0.079239,0.00083333
2454046,11/6/2006,Mon,0.0015972,0.079936,0.00084926
2454047,11/7/2006,Tue,0.0015981,0.079239,0.00084104
2454048,11/8/2006,Wed,0.0016046,0.079334,0.0008569
2454049,11/9/2006,Thu,0.0015994,0.079397,0.00083893
2454050,11/10/2006,Fri,0.0015891,0.076775,0.00081967
2454054,11/14/2006,Tue,0.0015949,0.077821,0.00084317
2454055,11/15/2006,Wed,0.0016188,0.078802,0.00086207
2454056,11/16/2006,Thu,0.0016267,0.07728,0.00086207
2454057,11/17/2006,Fri,0.0016116,0.078431,0.00086207
2454060,11/20/2006,Mon,0.0015987,0.077399,0.00079239
2454061,11/21/2006,Tue,0.0016013,0.077399,0.00073801
2454062,11/22/2006,Wed,0.0015828,0.076511,0.00087719
2454064,11/24/2006,Fri,0.0015637,0.074822,0.00083893
2454067,11/27/2006,Mon,0.0015656,0.074157,0.00085179
2454068,11/28/2006,Tue,0.0015699,0.074405,0.00084388
2454069,11/29/2006,Wed,0.0015686,0.07326,0.00087336
2454070,11/30/2006,Thu,0.0015463,0.073099,0.00085397
2454071,12/1/2006,Fri,0.0015414,0.072202,0.00086505
2454074,12/4/2006,Mon,0.001548,0.071174,0.00086356
2454075,12/5/2006,Tue,0.0015482,0.0712,0.00087642
2454076,12/6/2006,Wed,0.0015723,0.073099,0.0008881
2454077,12/7/2006,Thu,0.001593,0.073153,0.00089127
2454078,12/8/2006,Fri,0.0015689,0.072254,0.00089525
2454081,12/11/2006,Mon,0.0015955,0.072886,0.00090416
2454082,12/12/2006,Tue,0.0015924,0.072202,0.0009009
2454083,12/13/2006,Wed,0.0016026,0.07249,0.00090416
2454084,12/14/2006,Thu,0.0015939,0.072622,0.0009009
2454085,12/15/2006,Fri,0.0016032,0.072833,0.00090253
2454088,12/18/2006,Mon,0.0016287,0.077101,0.0009058
2454089,12/19/2006,Tue,0.0016116,0.080257,0.00089445
2454090,12/20/2006,Wed,0.0016149,0.078125,0.00089127
2454091,12/21/2006,Thu,0.0016116,0.079872,0.00089366
2454092,12/22/2006,Fri,,0.08,0.00089365
2454097,12/27/2006,Wed,0.0015911,0.07776,0.00088968
2454098,12/28/2006,Thu,0.0015823,0.077882,0.00089445
2454099,12/29/2006,Fri,,0.077519,0.00089445
2454104,1/3/2007,Wed,0.00155618,0.077459,0.00088028
2454105,1/4/2007,Thu,0.00159058,0.079239,0.00088652
2454106,1/5/2007,Fri,0.00164069,0.07874,0.00089286
2454109,1/8/2007,Mon,0.00164069,0.0819,0.00089286
2454110,1/9/2007,Tue,0.00164042,0.080906,0.00089047
2454111,1/10/2007,Wed,0.00164365,0.080321,0.00087489
2454112,1/11/2007,Thu,0.00163399,0.08058,0.00087489
2454113,1/12/2007,Fri,0.00161355,0.080451,0.00087951
2454116,1/15/2007,Mon,0.0015949,0.07761,
2454117,1/16/2007,Tue,0.00159477,0.077882,
2454118,1/17/2007,Wed,0.00159617,0.079681,
2454119,1/18/2007,Thu,0.0015748,0.077882,
2454120,1/19/2007,Fri,0.00158983,0.078616,
2454123,1/22/2007,Mon,0.00156495,0.07773,
2454124,1/23/2007,Tue,0.00155642,0.076394,
2454125,1/24/2007,Wed,0.00155739,0.075758,
2454126,1/25/2007,Thu,0.00153434,0.074738,
2454127,1/26/2007,Fri,0.00154918,0.075643,
2454130,1/29/2007,Mon,0.00155099,0.075472,
2454131,1/30/2007,Tue,0.0015499,0.076046,
2454132,1/31/2007,Wed,0.00153728,0.07485,
2454133,2/1/2007,Thu,0.00151469,0.073638,
2454134,2/2/2007,Fri,0.00154871,0.073206,
2454137,2/5/2007,Mon,0.00153989,0.075245,
2454138,2/6/2007,Tue,0.00153081,0.073206,
2454139,2/7/2007,Wed,0.00152963,0.07326,
2454140,2/8/2007,Thu,0.00152439,0.07391,
2454141,2/9/2007,Fri,0.00150489,0.072254,
2454144,2/12/2007,Mon,0.00150478,0.072569,
2454145,2/13/2007,Tue,0.00149746,0.072516,
2454146,2/14/2007,Wed,0.00149644,0.071633,
2454147,2/15/2007,Thu,0.00150433,0.071531,
2454148,2/16/2007,Fri,0.00150354,0.071942,
2454151,2/19/2007,Mon,0.00149086,0.071276,
2454152,2/20/2007,Tue,0.00150625,0.071942,
2454153,2/21/2007,Wed,0.00151229,0.07278,
2454154,2/22/2007,Thu,0.00147797,0.070175,
2454155,2/23/2007,Fri,0.00146412,0.070028,0.00081037
2454158,2/26/2007,Mon,0.00145826,0.068587,0.00080906
2454159,2/27/2007,Tue,0.00147885,0.069013,0.00080906
2454160,2/28/2007,Wed,0.00150557,0.069881,0.0008071
2454161,3/1/2007,Thu,0.00149165,0.069979,0.00080128
2454162,3/2/2007,Fri,0.00153398,0.07391,0.00083126
2454165,3/5/2007,Mon,0.00157047,0.07391,0.00083125
2454166,3/6/2007,Tue,0.0015534,0.07731,0.00084034
2454167,3/7/2007,Wed,0.00154703,0.077579,0.00084317
2454168,3/8/2007,Thu,0.00152847,0.076394,0.00083682
2454169,3/9/2007,Fri,0.00153316,0.076511,0.00083125
2454172,3/12/2007,Mon,0.00154381,0.077101,0.00083126
2454173,3/13/2007,Tue,0.00153657,0.077399,0.00081967
2454174,3/14/2007,Wed,0.00155461,0.079051,0.00083125
2454175,3/15/2007,Thu,0.00154201,0.077519,0.00082305
2454176,3/16/2007,Fri,0.00153092,0.076511,0.00082034
2454179,3/19/2007,Mon,0.00152671,0.075988,0.00081566
2454180,3/20/2007,Tue,0.00151745,0.075472,0.00081235
2454181,3/21/2007,Wed,0.00151803,0.075019,0.00081169
2454182,3/22/2007,Thu,0.0015083,0.074766,0.00080906
2454183,3/23/2007,Fri,0.00152381,0.074794,0.00081169
2454186,3/26/2007,Mon,0.0015083,0.075415,0.00080841
2454187,3/27/2007,Tue,0.00150602,0.074962,0.0008071
2454188,3/28/2007,Wed,0.00149982,0.07485,0.00080257
2454189,3/29/2007,Thu,0.00151286,0.074963,0.0008058
2454190,3/30/2007,Fri,0.00151114,0.074906,0.00080386
2454193,4/2/2007,Mon,0.00151918,0.074991,0.00080972
2454194,4/3/2007,Tue,0.00150546,0.075301,0.00080321
2454195,4/4/2007,Wed,0.00148755,0.074349,0.00080128
2454196,4/5/2007,Thu,0.00148478,0.073638,0.00079936
2454201,4/10/2007,Tue,0.00147624,0.072254,0.00079239
2454202,4/11/2007,Wed,0.00147449,0.071839,0.00079051
2454203,4/12/2007,Thu,0.00147655,0.072254,0.00079051
2454204,4/13/2007,Fri,0.00146681,0.072046,0.00078989
2454207,4/16/2007,Mon,0.00145666,0.070972,0.0007837
2454208,4/17/2007,Tue,0.00145349,0.071633,0.0007874
2454209,4/18/2007,Wed,0.00145191,0.071633,0.00078064
2454210,4/19/2007,Thu,0.00146649,0.07228,0.00077399
2454211,4/20/2007,Fri,0.00144634,0.072098,0.0007593
2454214,4/23/2007,Mon,0.00145201,0.07215,0.00075873
2454215,4/24/2007,Tue,0.00145264,0.071276,0.000757
2454216,4/25/2007,Wed,0.00146199,0.072516,0.00076511
2454217,4/26/2007,Thu,0.00148589,0.073206,0.00076923
2454218,4/27/2007,Fri,0.00147601,0.074906,0.00078064
2454221,4/30/2007,Mon,0.0014771,0.074074,0.00077761
2454222,5/1/2007,Tue,0.00148456,0.074349,0.00077821
2454223,5/2/2007,Wed,0.00149365,0.075873,0.00077821
2454224,5/3/2007,Thu,0.00148324,0.075019,0.00076982
2454225,5/4/2007,Fri,0.0014518,0.074627,0.00076278
2454229,5/8/2007,Tue,0.00146145,0.074184,0.00075301
2454230,5/9/2007,Wed,0.00146413,0.074349,0.00075415
2454231,5/10/2007,Thu,0.00148478,0.075245,
2454232,5/11/2007,Fri,0.00149477,0.076687,0.00075529
2454235,5/14/2007,Mon,0.00149209,0.075815,0.00075245
2454236,5/15/2007,Tue,0.00149645,0.076805,0.00075758
2454237,5/16/2007,Wed,0.00149757,0.075988,0.00075415
2454238,5/17/2007,Thu,0.00152265,0.077519,0.00076805
2454239,5/18/2007,Fri,0.00152207,0.0777,0.00076453
2454243,5/22/2007,Tue,0.00151057,0.076511,0.0007728
2454244,5/23/2007,Wed,0.00151046,0.07716,0.0007722
2454245,5/24/2007,Thu,0.00151745,0.076687,0.00077519
2454246,5/25/2007,Fri,0.00152601,0.077369,0.0007837
2454250,5/29/2007,Tue,0.00151481,0.076746,0.00078927
2454251,5/30/2007,Wed,0.00153222,0.076278,0.00079555
2454252,5/31/2007,Thu,0.00151722,0.075472,0.00079239
2454253,6/1/2007,Fri,0.00150037,0.07391,0.00077519
2454256,6/4/2007,Mon,0.00149009,0.073153,0.00077399
2454257,6/5/2007,Tue,0.0014892,0.072939,0.00077161
2454258,6/6/2007,Wed,0.00149321,0.073046,0.0007764
2454259,6/7/2007,Thu,0.00149533,0.07326,0.0007764
2454260,6/8/2007,Fri,0.00152614,0.075131,0.00076923
